passenger_id,first_name,last_name,gender,dob,nationality,frequent_flyer_status,ff_points,typical_flight_freq_per_year
P0061606227,Stephanie,Fisher,F,1942-12-28,United States Virgin Islands,None,0,1
P0061606228,Aaron,Riley,F,1968-01-07,Guernsey,None,0,0
P0061606229,James,Simpson,F,1997-09-13,Reunion,None,0,2
P0061606230,Aaron,Nichols,O,1963-06-20,North Macedonia,None,0,0
P0061606231,Robert,Haney,F,1978-08-05,Ukraine,None,0,1
P0061606232,Jonathan,Golden,F,1940-06-20,Saint Lucia,None,0,2
P0061606233,Nicole,Miller,M,1974-02-09,Philippines,None,0,1
P0061606234,Carolyn,Owens,F,1993-07-11,Cuba,None,0,1
P0061606235,Teresa,Johnson,F,1996-05-19,Namibia,None,0,0
P0061606236,Michelle,Alvarez,M,1985-08-09,Sierra Leone,None,0,1
P0061606237,Jacqueline,Thomas,O,1975-02-17,United States of America,None,0,0
P0061606238,Heather,Dillon,O,1998-08-03,Bulgaria,Gold,38417,10
P0061606239,George,Gallagher,F,1949-03-03,Afghanistan,None,0,1
P0061606240,Omar,Leach,F,1945-01-04,Maldives,Silver,8778,4
P0061606241,Larry,Parker,F,1951-02-28,Isle of Man,None,0,1
P0061606242,Kara,Jennings,M,1976-05-12,Sierra Leone,None,0,0
P0061606243,Jeffrey,Garcia,F,1960-06-07,Gibraltar,None,0,1
P0061606244,Daniel,Juarez,O,1982-05-05,Togo,Silver,19053,3
P0061606245,Darryl,Price,M,1946-09-17,Yemen,None,0,0
P0061606246,Michael,Garcia,F,1975-06-13,United Arab Emirates,None,0,1
P0061606247,Brian,Taylor,F,1993-02-21,Macao,None,0,1
P0061606248,Oscar,Hurst,M,2006-06-29,Cook Islands,Platinum,184949,40
P0061606249,Douglas,Wood,F,1967-03-15,Saint Helena,Gold,55758,15
P0061606250,David,Campbell,M,1997-12-24,Bahrain,Gold,48970,5
P0061606251,Julian,Powell,F,2003-07-11,Germany,None,0,1
P0061606252,Gina,Coleman,M,1959-07-06,Qatar,Silver,15807,2
P0061606253,David,Medina,M,1982-12-23,Rwanda,None,0,1
P0061606254,Matthew,Jennings,M,2003-03-03,Swaziland,None,0,2
P0061606255,Robin,Martinez,F,1958-08-27,Samoa,None,0,1
P0061606256,Brian,Mason,F,2006-06-14,Qatar,Silver,8463,3
P0061606257,Michael,Banks,F,1939-11-14,Sierra Leone,None,0,2
P0061606258,Caleb,Bauer,F,1957-11-24,Mayotte,None,0,2
P0061606259,Nicole,Frye,F,1994-11-14,Singapore,None,0,2
P0061606260,Mario,Thompson,O,1960-05-06,Tuvalu,None,0,0
P0061606261,Cameron,Evans,O,1980-11-29,Taiwan,None,0,0
P0061606262,Laura,Brown,O,1982-10-25,Bahamas,None,0,1
P0061606263,Marissa,Simmons,O,1999-10-18,Belgium,None,0,1
P0061606264,Barbara,Diaz,M,1950-11-24,Slovakia (Slovak Republic),Gold,49402,15
P0061606265,Mary,Owens,F,2000-12-06,Malawi,Silver,12992,4
P0061606266,Jonathan,Adams,M,1939-08-30,Norway,None,0,0
P0061606267,Cathy,Nelson,F,1971-07-29,Spain,Silver,14121,5
P0061606268,Richard,Richardson,F,1946-09-12,Barbados,None,0,1
P0061606269,Diana,Villegas,F,1981-02-10,United States Virgin Islands,Silver,14980,5
P0061606270,Jeanne,Robles,O,1974-01-03,Comoros,None,0,1
P0061606271,Laura,Anderson,F,1969-08-04,United States Minor Outlying Islands,None,0,1
P0061606272,Tonya,Hill,M,1989-04-28,Algeria,None,0,2
P0061606273,Rachel,Washington,O,2000-01-02,Congo,Gold,28949,10
P0061606274,Melissa,Terry,O,1963-08-10,French Southern Territories,Silver,17602,2
P0061606275,Eric,Thompson,M,1945-09-15,Lithuania,None,0,1
P0061606276,Thomas,Vance,O,1972-03-18,Cape Verde,None,0,1
P0061606277,Ryan,Rodriguez,M,1955-10-05,Cape Verde,Gold,55897,10
P0061606278,Kenneth,Richardson,O,1967-04-09,Qatar,None,0,1
P0061606279,Charles,Gaines,O,1965-01-02,Armenia,None,0,1
P0061606280,Derek,Webb,O,1941-07-12,Liberia,None,0,0
P0061606281,Daniel,Jones,F,1988-04-27,Tuvalu,Gold,25789,5
P0061606282,Kim,Gates,O,1983-04-29,Slovakia (Slovak Republic),None,0,2
P0061606283,Lance,Mueller,M,1997-10-02,Niue,None,0,0
P0061606284,Alyssa,Thomas,F,1971-01-07,Nauru,None,0,1
P0061606285,Sean,Kennedy,F,1943-11-30,Morocco,None,0,1
P0061606286,Jonathan,Lynch,O,1997-05-23,Micronesia,None,0,2
P0061606287,Monique,Long,O,1958-04-08,Mauritania,Gold,42641,10
P0061606288,Lindsay,Gonzalez,O,1955-08-31,Mongolia,Silver,10693,5
P0061606289,John,Johnson,M,1951-07-12,Slovenia,None,0,1
P0061606290,James,Watkins,O,1985-06-27,Mongolia,Silver,8612,2
P0061606291,Donald,Sloan,F,1977-10-07,Liechtenstein,None,0,2
P0061606292,David,Cooper,O,1984-02-07,Estonia,None,0,1
P0061606293,Jacob,Lambert,M,1962-05-02,Cyprus,None,0,0
P0061606294,Brandy,Marshall,M,2005-05-17,Ecuador,None,0,1
P0061606295,Jane,Jordan,O,1953-12-30,Palestinian Territory,Platinum,120133,40
P0061606296,Alexandra,Robinson,F,1962-07-21,Poland,Silver,19926,4
P0061606297,Lauren,Hebert,O,2006-07-24,Cyprus,None,0,1
P0061606298,Michael,Baker,O,1978-12-27,Jamaica,None,0,1
P0061606299,Gary,Bradley,F,1945-08-26,Dominica,None,0,0
P0061606300,Justin,Stewart,O,1941-01-17,Maldives,None,0,1
P0061606301,Joel,Mcintyre,M,1979-04-24,Georgia,None,0,1
P0061606302,Keith,Solis,O,1965-06-02,Guadeloupe,None,0,1
P0061606303,Brian,Murray,F,2006-07-31,Argentina,None,0,0
P0061606304,Sheryl,Bruce,M,1959-01-16,Poland,None,0,1
P0061606305,April,Wagner,O,1981-09-25,Chad,Gold,27695,10
P0061606306,Christopher,Mosley,M,1979-06-26,Mongolia,None,0,2
P0061606307,Corey,Martinez,O,1968-05-03,Saint Helena,Gold,53717,15
P0061606308,Christy,Murphy,M,1984-07-03,Montenegro,None,0,2
P0061606309,Juan,Cobb,O,1954-07-26,Taiwan,None,0,0
P0061606310,Robert,Delgado,M,2007-05-11,Korea,Silver,8367,3
P0061606311,Jessica,Mitchell,F,2001-08-20,India,None,0,0
P0061606312,Peter,English,F,1950-01-26,Kiribati,None,0,0
P0061606313,Christina,Durham,M,2001-02-28,Sierra Leone,None,0,1
P0061606314,Daniel,Barnes,F,1966-06-21,Yemen,None,0,2
P0061606315,Douglas,Collins,O,2005-08-09,Bermuda,None,0,2
P0061606316,Joshua,Robertson,F,1985-03-19,Ireland,None,0,1
P0061606317,James,Griffin,M,1975-10-05,United Kingdom,None,0,0
P0061606318,Micheal,Hall,M,1979-02-26,Niger,Silver,18359,5
P0061606319,Todd,Flores,M,1950-11-29,Norfolk Island,None,0,1
P0061606320,Samuel,White,M,1991-10-10,Ecuador,None,0,1
P0061606321,Stephanie,Russell,M,1968-11-15,Tanzania,None,0,1
P0061606322,Alison,Travis,O,1948-11-04,Tanzania,None,0,0
P0061606323,Crystal,Williamson,M,1949-02-08,Tokelau,Gold,48984,5
P0061606324,Elizabeth,Johnson,F,1976-12-06,French Polynesia,None,0,1
P0061606325,Patricia,Morris,O,1986-11-01,Gibraltar,None,0,1
P0061606326,Nathaniel,Lopez,O,1949-10-10,South Africa,None,0,2
P0061606327,Christopher,Lane,O,1944-01-30,Nicaragua,Platinum,120832,10
P0061606328,Michael,Owens,O,1975-08-07,Uganda,None,0,1
P0061606329,Julie,Kramer,F,1996-04-04,Austria,None,0,2
P0061606330,Emily,Black,M,1946-01-06,Oman,None,0,0
P0061606331,Diane,Johnson,O,1951-02-21,Turkmenistan,Silver,7434,4
P0061606332,Ryan,Brown,F,1988-07-13,Cook Islands,Gold,24885,10
P0061606333,Brenda,Wells,F,2007-04-29,Costa Rica,None,0,0
P0061606334,Wendy,Steele,M,1964-10-12,Belgium,None,0,1
P0061606335,Travis,Davis,O,1960-04-15,Uzbekistan,None,0,1
P0061606336,Zachary,Patel,F,1947-03-07,Cayman Islands,None,0,1
P0061606337,Ethan,Williams,O,1967-03-02,Colombia,None,0,2
P0061606338,Jacob,Lloyd,F,1985-07-30,New Zealand,None,0,2
P0061606339,Courtney,Mccall,F,1990-10-22,Peru,None,0,1
P0061606340,Jessica,Boone,F,1973-03-09,Liberia,None,0,0
P0061606341,Rebecca,Waters,O,1966-01-22,Central African Republic,None,0,2
P0061606342,Jacob,Vasquez,M,1972-07-25,Algeria,None,0,0
P0061606343,Sean,Brown,F,1974-10-01,Seychelles,None,0,1
P0061606344,Kimberly,Martin,O,1943-05-01,Maldives,None,0,0
P0061606345,Robert,Hobbs,O,1979-10-20,Malta,Gold,45882,5
P0061606346,Eric,Campbell,F,1985-05-31,Haiti,None,0,0
P0061606347,Thomas,Duarte,M,1943-09-30,Afghanistan,None,0,1
P0061606348,Jill,Henderson,M,2001-04-12,Rwanda,Silver,18621,3
P0061606349,Henry,Walker,F,1993-02-12,Turkey,None,0,2
P0061606350,Dawn,Johnson,F,1945-06-18,Monaco,None,0,1
P0061606351,Denise,Johnson,O,1995-08-14,Gibraltar,Silver,18520,5
P0061606352,John,Daniels,M,1984-07-31,Sierra Leone,None,0,0
P0061606353,Sarah,Conley,M,1968-11-17,Heard Island and McDonald Islands,None,0,1
P0061606354,Ronnie,Farmer,O,1953-05-09,Belgium,None,0,0
P0061606355,Rebecca,Johnson,O,1961-12-16,Sudan,None,0,1
P0061606356,John,Gardner,F,1997-09-26,Guinea,Silver,18662,4
P0061606357,Lisa,Cisneros,M,1970-03-03,Central African Republic,None,0,1
P0061606358,Martin,Lucas,F,1999-05-04,Montserrat,Silver,11747,3
P0061606359,Julie,Andrews,F,1984-05-03,Solomon Islands,None,0,2
P0061606360,Arthur,Petty,O,1991-07-20,Algeria,Silver,7801,2
P0061606361,Christopher,Alexander,O,1998-12-02,Slovakia (Slovak Republic),None,0,1
P0061606362,Maria,Perez,M,1954-07-09,Netherlands Antilles,None,0,1
P0061606363,Anthony,Howard,O,1946-11-06,Tuvalu,Silver,10508,5
P0061606364,Joshua,Mcmahon,M,1959-01-15,Costa Rica,Silver,7696,4
P0061606365,Timothy,Miller,M,1995-08-03,Norway,None,0,1
P0061606366,Rebecca,Mclean,M,1981-06-18,Moldova,Silver,17309,3
P0061606367,Teresa,Reed,O,1963-07-18,Indonesia,None,0,1
P0061606368,Jay,Paul,F,1970-05-01,Nauru,None,0,1
P0061606369,Timothy,Ramsey,O,2000-04-29,Cook Islands,Silver,16528,3
P0061606370,Troy,Bradley,M,1995-09-01,French Guiana,None,0,1
P0061606371,Katherine,Marquez,M,1969-12-27,Nigeria,None,0,2
P0061606372,Matthew,Davidson,F,1956-06-08,Namibia,None,0,1
P0061606373,Robert,Edwards,F,1965-01-11,Croatia,Silver,6020,3
P0061606374,Arthur,Gibson,M,2006-05-22,Saint Barthelemy,None,0,0
P0061606375,Yvonne,Mcdonald,O,1942-11-01,Zimbabwe,None,0,1
P0061606376,Alexander,Mclaughlin,M,1962-05-12,Northern Mariana Islands,Silver,12695,3
P0061606377,Jennifer,Shepherd,F,1952-05-20,Romania,None,0,2
P0061606378,Kim,Romero,O,1993-01-03,Jersey,None,0,0
P0061606379,Daniel,Cardenas,F,1948-11-03,Bolivia,None,0,0
P0061606380,Charles,Holmes,M,1955-02-17,Kyrgyz Republic,None,0,1
P0061606381,Brandon,May,M,1949-03-26,Burundi,Gold,52486,15
P0061606382,Robert,Nielsen,F,1982-06-11,Bouvet Island (Bouvetoya),None,0,1
P0061606383,Ruben,Marshall,M,1977-08-07,Montserrat,None,0,2
P0061606384,Brittany,Jackson,F,1956-11-21,Gibraltar,None,0,1
P0061606385,Brandon,Lloyd,F,2003-09-12,Serbia,None,0,1
P0061606386,Sheila,Fields,M,2002-06-16,United Arab Emirates,None,0,0
P0061606387,David,Olson,F,1945-06-06,Mali,Silver,6646,3
P0061606388,Jessica,Green,M,1962-12-07,United States Minor Outlying Islands,None,0,2
P0061606389,Carrie,Acevedo,F,1967-06-02,Martinique,None,0,2
P0061606390,Michael,Nichols,M,1961-11-12,Marshall Islands,None,0,0
P0061606391,Ryan,Thompson,O,1951-02-20,Zimbabwe,None,0,0
P0061606392,Susan,Atkins,F,1949-08-24,British Indian Ocean Territory (Chagos Archipelago),None,0,1
P0061606393,Zachary,Riddle,M,1986-11-18,Andorra,None,0,0
P0061606394,Danielle,Hale,O,2006-01-03,Guyana,None,0,0
P0061606395,Jesse,Miller,M,1952-09-27,Fiji,Gold,40413,5
P0061606396,Michael,Nguyen,M,1988-08-27,Russian Federation,None,0,1
P0061606397,Robin,Park,F,1966-06-08,New Zealand,Silver,19432,5
P0061606398,Sarah,Warren,O,1968-01-07,Costa Rica,Silver,12393,5
P0061606399,Jeffrey,Morris,O,1979-04-30,Macao,None,0,0
P0061606400,Gregory,Wyatt,F,1956-10-19,Iran,Silver,9731,3
P0061606401,Ashley,Adams,M,1948-07-03,Italy,None,0,2
P0061606402,Adrienne,Johnson,O,1992-03-09,Tanzania,None,0,1
P0061606403,Cheyenne,Rodriguez,M,1990-06-20,French Southern Territories,Platinum,71109,40
P0061606404,Stephanie,Meyers,M,2002-01-26,Cocos (Keeling) Islands,None,0,0
P0061606405,Michael,Howard,O,2007-04-14,Croatia,None,0,1
P0061606406,Tamara,Robinson,F,1972-03-29,France,None,0,0
P0061606407,Michael,Savage,O,1942-03-12,Argentina,None,0,0
P0061606408,Samantha,Wright,F,1948-11-22,British Virgin Islands,Gold,57011,15
P0061606409,Stephanie,Harris,M,1968-05-22,United Kingdom,Gold,48567,10
P0061606410,Brian,Osborne,M,1970-09-09,Panama,Silver,7263,2
P0061606411,Wayne,Burgess,M,1975-06-25,Lesotho,None,0,1
P0061606412,Jennifer,Gonzales,O,1978-07-10,Luxembourg,None,0,1
P0061606413,Kelly,Mcdonald,M,1993-10-22,Macao,None,0,2
P0061606414,Mark,Schroeder,F,2002-10-06,Namibia,None,0,2
P0061606415,Kim,Conner,M,1976-07-12,Brunei Darussalam,None,0,2
P0061606416,Laura,Robinson,M,1952-04-27,Ukraine,None,0,2
P0061606417,Wendy,Tran,M,1941-12-14,Reunion,Platinum,61466,20
P0061606418,Julie,Vega,O,1970-12-31,Gambia,None,0,1
P0061606419,Ronald,Flores,O,1962-10-10,Maldives,None,0,1
P0061606420,Joseph,Hamilton,F,1944-05-29,Saint Pierre and Miquelon,Silver,5389,4
P0061606421,Kimberly,Morris,M,1997-08-25,Finland,None,0,0
P0061606422,Christopher,Jenkins,F,1956-08-11,Faroe Islands,None,0,1
P0061606423,Levi,Gibson,F,1981-04-17,Portugal,None,0,2
P0061606424,Dennis,Allen,F,1953-03-15,Lao People's Democratic Republic,Gold,51001,5
P0061606425,Michael,Morton,M,1945-01-10,Congo,Silver,18982,5
P0061606426,Carlos,Maxwell,F,1966-01-14,Mozambique,None,0,0
P0061606427,Amy,Yoder,M,1961-08-13,Hong Kong,None,0,1
P0061606428,Latoya,Wilson,O,1941-12-01,New Zealand,Silver,18070,3
P0061606429,Marilyn,Baker,M,1945-05-30,Israel,Silver,12211,3
P0061606430,Charles,Flowers,O,1966-09-16,Mongolia,None,0,0
P0061606431,Michael,Hill,F,1976-03-23,Palestinian Territory,Silver,16715,4
P0061606432,Alexis,Hill,F,1995-06-16,Mali,None,0,1
P0061606433,Ryan,Bauer,O,1978-05-21,Kiribati,None,0,2
P0061606434,Andrea,Vincent,M,1991-10-13,French Southern Territories,None,0,0
P0061606435,Shannon,Bates,O,1963-01-29,Singapore,None,0,1
P0061606436,Brenda,Powers,F,1955-06-12,Cape Verde,None,0,0
P0061606437,Austin,Gregory,F,1943-11-27,Brazil,None,0,2
P0061606438,Roberto,Williams,M,2007-01-09,South Africa,None,0,2
P0061606439,Heather,Collins,F,1973-08-15,British Virgin Islands,None,0,2
P0061606440,Adam,Johns,M,1946-02-04,Nauru,None,0,1
P0061606441,Patrick,Johnson,F,1947-09-23,Cocos (Keeling) Islands,None,0,2
P0061606442,Allen,Bartlett,M,1966-03-23,Australia,Gold,23178,5
P0061606443,Kayla,Howard,M,1987-06-12,Azerbaijan,None,0,1
P0061606444,Derek,Andrews,O,1981-03-11,Sweden,None,0,1
P0061606445,Philip,Saunders,F,1972-07-02,Sierra Leone,None,0,2
P0061606446,Julie,Ali,F,1965-02-01,Nauru,None,0,2
P0061606447,Isabel,Anderson,M,1954-06-25,Suriname,None,0,0
P0061606448,Marie,Bell,O,1981-07-08,Pakistan,None,0,0
P0061606449,Maria,Miller,F,2006-02-25,British Indian Ocean Territory (Chagos Archipelago),None,0,1
P0061606450,Melissa,Romero,O,1979-12-12,Bosnia and Herzegovina,None,0,1
P0061606451,Jason,Michael,F,1958-01-15,Nepal,Silver,17762,3
P0061606452,Katie,Potter,O,1981-05-07,Zambia,None,0,2
P0061606453,Jamie,Adkins,F,1991-07-08,Wallis and Futuna,None,0,2
P0061606454,Sonia,Calhoun,O,1952-02-02,Northern Mariana Islands,Gold,47042,10
P0061606455,Timothy,Ball,F,1983-06-03,Mauritania,None,0,2
P0061606456,Michael,Tucker,F,1981-02-01,Martinique,Gold,27640,5
P0061606457,Caitlin,Wilson,F,1973-09-27,Kuwait,None,0,2
P0061606458,Erin,Gonzalez,O,1984-06-03,Austria,None,0,2
P0061606459,Angela,Tapia,M,1963-12-31,Saint Pierre and Miquelon,None,0,0
P0061606460,Christopher,Schultz,F,1975-08-22,Sao Tome and Principe,None,0,1
P0061606461,Donald,Ramirez,O,1950-02-19,Korea,None,0,1
P0061606462,Ronnie,Hurley,M,1955-02-16,Cocos (Keeling) Islands,None,0,2
P0061606463,Jennifer,Grimes,F,1951-01-31,Bosnia and Herzegovina,None,0,1
P0061606464,Vanessa,Fields,O,1962-02-25,Israel,None,0,1
P0061606465,Traci,Harvey,F,1944-12-06,Congo,None,0,1
P0061606466,Kelly,West,M,1945-08-12,Mexico,Silver,7001,5
P0061606467,Alyssa,Wheeler,F,1952-01-28,Korea,None,0,0
P0061606468,Kelli,Knapp,O,1940-03-18,Honduras,None,0,2
P0061606469,Thomas,Sanders,M,1986-08-18,Nepal,None,0,0
P0061606470,Linda,Dixon,O,1948-07-31,Uzbekistan,Silver,6931,5
P0061606471,Martin,Smith,M,1999-01-20,Central African Republic,None,0,2
P0061606472,Margaret,Gonzalez,F,1949-09-26,United Kingdom,None,0,1
P0061606473,Dakota,Mcdonald,O,1984-10-15,French Southern Territories,Silver,6514,3
P0061606474,Patricia,Payne,M,1991-10-01,Christmas Island,Platinum,64820,20
P0061606475,John,Reyes,M,1982-10-01,Philippines,None,0,1
P0061606476,Alexandra,Collins,F,1980-03-09,Belarus,Silver,19190,5
P0061606477,Elizabeth,Rhodes,O,1944-09-25,Rwanda,None,0,2
P0061606478,Connie,Gray,O,1966-12-26,Haiti,None,0,2
P0061606479,Adam,Padilla,M,1980-11-27,Palau,None,0,2
P0061606480,Leslie,Cannon,F,1969-09-24,Mali,None,0,1
P0061606481,Jesse,Horton,F,1940-04-29,Liechtenstein,Platinum,136343,20
P0061606482,John,Dyer,O,1977-04-04,French Guiana,Silver,6407,5
P0061606483,Jocelyn,Robinson,F,1963-02-19,South Georgia and the South Sandwich Islands,None,0,0
P0061606484,Shelley,Lopez,O,2001-05-09,Bhutan,None,0,1
P0061606485,Julie,Hunter,O,1955-12-28,Papua New Guinea,None,0,0
P0061606486,Sean,Day,M,1944-01-03,Nepal,None,0,1
P0061606487,Michael,Moran,M,1946-12-10,Aruba,None,0,2
P0061606488,Jamie,Harper,F,1968-10-05,Saint Kitts and Nevis,Silver,8145,2
P0061606489,Elizabeth,Clark,F,1976-01-22,Australia,None,0,1
P0061606490,Kristen,Rogers,F,1967-05-09,Chad,Gold,32075,5
P0061606491,Kayla,Foster,O,1973-08-29,Martinique,None,0,1
P0061606492,Travis,Carter,F,1947-07-15,Jamaica,None,0,2
P0061606493,Jeffrey,Wood,F,1966-07-24,Turkey,None,0,0
P0061606494,Cynthia,Wood,O,1986-11-08,Saint Kitts and Nevis,None,0,0
P0061606495,Thomas,Cole,F,1948-09-30,South Africa,None,0,2
P0061606496,Heather,Lee,O,1958-06-23,Guam,None,0,2
P0061606497,Lisa,Moreno,M,1965-02-14,Guyana,None,0,0
P0061606498,Timothy,Hall,O,1979-12-28,Panama,None,0,0
P0061606499,Sherri,Russell,F,2000-08-08,Ecuador,Silver,18160,3
P0061606500,Curtis,Wise,O,1986-03-01,Estonia,None,0,1
P0061606501,Theresa,Mckinney,O,1981-07-10,Myanmar,Gold,29435,15
P0061606502,Molly,Johnson,O,1970-11-08,Kiribati,None,0,2
P0061606503,Kathleen,Williams,F,1971-11-10,Belgium,None,0,0
P0061606504,Douglas,Ayers,F,1963-10-16,Tunisia,None,0,2
P0061606505,Scott,Savage,M,1957-09-30,Croatia,None,0,2
P0061606506,Robert,Patterson,M,2006-11-10,Puerto Rico,None,0,0
P0061606507,Francisco,Hernandez,O,1942-09-22,Papua New Guinea,None,0,1
P0061606508,Jason,Higgins,F,2001-04-09,Nicaragua,None,0,1
P0061606509,Nicholas,Ferguson,O,1966-06-28,Guatemala,None,0,0
P0061606510,Sheila,Andrews,F,1997-03-15,Cote d'Ivoire,None,0,2
P0061606511,David,Paul,M,1964-03-08,South Georgia and the South Sandwich Islands,None,0,0
P0061606512,Jennifer,Rios,M,1980-10-11,Croatia,Gold,57660,10
P0061606513,Alex,Garcia,M,1968-10-12,Mauritius,None,0,2
P0061606514,Robert,Brady,O,1999-05-23,Guadeloupe,None,0,0
P0061606515,Erin,Berg,O,1944-01-17,Wallis and Futuna,Gold,42631,10
P0061606516,Kevin,Wiley,F,2007-05-30,Mauritania,None,0,0
P0061606517,William,Butler,F,1952-09-10,Tanzania,None,0,0
P0061606518,Rachel,Gomez,O,1963-10-08,Colombia,None,0,0
P0061606519,Douglas,Hill,F,1958-02-08,Marshall Islands,None,0,0
P0061606520,William,Howard,M,1978-12-30,British Virgin Islands,Platinum,119099,40
P0061606521,Daniel,Perkins,F,1944-05-31,Slovakia (Slovak Republic),Silver,11232,2
P0061606522,George,Davis,M,1954-12-06,Wallis and Futuna,None,0,1
P0061606523,Wanda,Rowe,M,1990-07-19,United States of America,None,0,1
P0061606524,Arthur,Mitchell,O,1968-10-28,Netherlands Antilles,None,0,0
P0061606525,Melissa,Martin,M,1953-02-07,North Macedonia,None,0,0
P0061606526,Anna,Peterson,F,1972-02-20,Burundi,Silver,13274,5
P0061606527,Danielle,Edwards,F,1961-10-23,Senegal,None,0,1
P0061606528,Allen,Chan,O,1967-03-11,Indonesia,None,0,2
P0061606529,Jesse,Barber,M,2001-12-18,Colombia,None,0,0
P0061606530,Justin,Mercado,O,1961-12-19,Heard Island and McDonald Islands,None,0,0
P0061606531,Christopher,Rangel,M,1983-08-22,New Caledonia,None,0,1
P0061606532,Jason,Villanueva,M,1961-03-27,Qatar,Platinum,114559,20
P0061606533,Mike,Moore,O,1962-01-16,Samoa,None,0,1
P0061606534,Meghan,Evans,M,2005-07-03,Maldives,Silver,6616,3
P0061606535,Katelyn,Thomas,O,1991-07-28,Antigua and Barbuda,None,0,2
P0061606536,Ryan,Richardson,O,1990-10-13,Taiwan,None,0,2
P0061606537,Cristian,Robinson,O,1979-03-09,Holy See (Vatican City State),Gold,25459,15
P0061606538,Sarah,Wagner,O,1957-01-06,Zimbabwe,Gold,39076,15
P0061606539,Matthew,Quinn,M,1950-05-09,France,None,0,0
P0061606540,Dale,Gentry,O,2005-12-28,Bosnia and Herzegovina,Gold,52544,5
P0061606541,Dawn,Jones,O,1942-09-24,Uzbekistan,None,0,1
P0061606542,Jennifer,Randall,O,1992-12-28,Philippines,Platinum,196245,20
P0061606543,Tyler,Dawson,M,1947-06-24,Tokelau,None,0,1
P0061606544,Phyllis,Alvarez,O,1961-09-26,Saint Lucia,None,0,1
P0061606545,Sydney,Larson,M,1991-10-25,Switzerland,None,0,2
P0061606546,Cynthia,Robinson,F,1949-03-14,Belgium,None,0,2
P0061606547,Johnny,Pugh,O,1987-12-17,Cambodia,None,0,0
P0061606548,Andrew,York,F,1952-11-05,Kuwait,None,0,0
P0061606549,Stacy,West,O,2003-06-01,Holy See (Vatican City State),None,0,1
P0061606550,William,Nelson,M,1977-03-02,Guyana,None,0,1
P0061606551,Stacy,Bailey,F,1999-11-29,Cuba,None,0,1
P0061606552,Deborah,Thompson,M,1976-09-15,Iraq,Silver,11093,2
P0061606553,Gabriel,Vazquez,O,2005-04-03,Macao,None,0,0
P0061606554,Tommy,Henderson,M,1999-03-07,Jordan,None,0,1
P0061606555,Julie,Jackson,M,1976-01-26,United States Minor Outlying Islands,None,0,1
P0061606556,Elizabeth,Stanton,F,1942-05-07,French Polynesia,Platinum,86952,40
P0061606557,Gail,Byrd,O,1993-09-03,Korea,None,0,2
P0061606558,Susan,Carter,F,1991-07-30,Togo,Platinum,64259,20
P0061606559,April,Short,F,1958-07-10,Norfolk Island,None,0,1
P0061606560,Michael,Cooper,M,1987-04-15,Paraguay,None,0,0
P0061606561,Francisco,Thompson,F,1999-10-05,Puerto Rico,None,0,1
P0061606562,Shawn,Tanner,M,1979-08-09,Lebanon,None,0,1
P0061606563,Daniel,Kelly,O,1980-10-21,Netherlands,None,0,1
P0061606564,Kenneth,Hawkins,O,1954-05-30,Marshall Islands,Gold,36138,10
P0061606565,William,Sanders,O,1988-04-06,Niger,None,0,1
P0061606566,Erik,Russell,O,1954-01-26,Malaysia,None,0,1
P0061606567,Nicholas,Robinson,M,1947-08-27,San Marino,None,0,2
P0061606568,Jessica,Black,M,1974-06-26,Northern Mariana Islands,None,0,1
P0061606569,Melody,Walker,O,1989-01-26,Gambia,None,0,1
P0061606570,Todd,Stein,F,1953-09-13,Ethiopia,None,0,1
P0061606571,Wendy,Rollins,O,1997-02-14,Gibraltar,Silver,10186,3
P0061606572,Keith,Bishop,O,2002-07-11,Bermuda,None,0,0
P0061606573,Michael,Robertson,M,1990-12-15,British Indian Ocean Territory (Chagos Archipelago),Gold,35224,5
P0061606574,Bruce,Alvarez,O,1991-05-23,Argentina,None,0,0
P0061606575,Adam,Smith,F,1970-09-08,Bermuda,Silver,11806,5
P0061606576,Alejandro,Mullins,F,2004-03-22,Guam,None,0,1
P0061606577,Ellen,Frost,F,1984-09-05,Malaysia,None,0,1
P0061606578,Sara,Martin,M,1980-08-08,Kiribati,None,0,2
P0061606579,John,Rhodes,M,1966-06-19,Angola,None,0,0
P0061606580,Denise,Ramirez,M,1957-10-15,Kiribati,Silver,17458,2
P0061606581,Michelle,Bean,M,2000-12-30,Wallis and Futuna,None,0,2
P0061606582,Edward,Daniel,O,2002-04-07,Liechtenstein,None,0,2
P0061606583,Patrick,Brown,F,1951-04-29,Saint Lucia,Silver,16201,3
P0061606584,Monique,Lopez,F,1954-09-27,Bhutan,None,0,0
P0061606585,David,Cox,F,1978-10-21,Chad,None,0,0
P0061606586,Glenda,Brown,M,1996-05-30,Bulgaria,None,0,2
P0061606587,Samantha,Brooks,F,1961-12-21,Algeria,None,0,2
P0061606588,Christina,Lopez,O,1957-08-26,Palestinian Territory,None,0,1
P0061606589,Adam,Carr,O,1995-07-16,Cyprus,None,0,2
P0061606590,Sarah,Thompson,M,1974-05-20,Canada,Silver,8146,3
